2022	Embryo 16-20h RNA-seq	GSM451807	GSM451807	Dmel_r5.4	mRNA	RNA-seq	GEO_record	PolyA-RNA	Strain_Y cn bw sp;Developmental-Stage_E16-20	RNA-seq	0			Dmel_r5.4	modENCODE_2022
2023	Embryo 20-24h RNA-seq	GSM451810	GSM451810	Dmel_r5.4	mRNA	RNA-seq	GEO_record	PolyA-RNA	Strain_Y cn bw sp;Developmental-Stage_E20-24	RNA-seq	0			Dmel_r5.4	modENCODE_2023
2024	L1 RNA-seq	GSM451811	GSM451811	Dmel_r5.4	mRNA	RNA-seq	GEO_record	PolyA-RNA	Strain_Y cn bw sp;Developmental-Stage_L1	RNA-seq	0			Dmel_r5.4	modENCODE_2024
2025	L2 RNA-seq	GSM453867	GSM453867	Dmel_r5.4	mRNA	RNA-seq	GEO_record	PolyA-RNA	Strain_Y cn bw sp;Developmental-Stage_L2	RNA-seq	0			Dmel_r5.4	modENCODE_2025
2026	AdultFemale RNA-seq	GSM451805	GSM451805	Dmel_r5.4	mRNA	RNA-seq	GEO_record	PolyA-RNA	Strain_Y cn bw sp;Developmental-Stage_Adult Female	RNA-seq	0			Dmel_r5.4	modENCODE_2026
2027	AdultMale RNA-seq	GSM451804	GSM451804	Dmel_r5.4	mRNA	RNA-seq	GEO_record	PolyA-RNA	Strain_Y cn bw sp;Developmental-Stage_Adult Male	RNA-seq	0			Dmel_r5.4	modENCODE_2027
2029	L3 RNA-seq	GSM451812	GSM451812	Dmel_r5.4	mRNA	RNA-seq	GEO_record	PolyA-RNA	Strain_Y cn bw sp;Developmental-Stage_L3	RNA-seq	0			Dmel_r5.4	modENCODE_2029
2030	Pupae RNA-seq	GSM451813	GSM451813	Dmel_r5.4	mRNA	RNA-seq	GEO_record	PolyA-RNA	Strain_Y cn bw sp;Developmental-Stage_Pupae	RNA-seq	0			Dmel_r5.4	modENCODE_2030
2301	RNAi CG9983 in S2-DRSC RNA-Seq	GSM461186	GSM461186	Dmel_r5.4	mRNA	RNA-seq	GEO_record	total-RNA	Cell-Line_S2-DRSC;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage;RNAi_reagent_CG9983_RNAi	RNA-seq	0			Dmel_r5.4	modENCODE_2301
2302	RNAi CG9373 in S2-DRSC RNA-Seq	GSM461184	GSM461184	Dmel_r5.4	mRNA	RNA-seq	GEO_record	total-RNA	Cell-Line_S2-DRSC;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage;RNAi_reagent_CG9373_RNAi	RNA-seq	0			Dmel_r5.4	modENCODE_2302
2305	RNAi Control (untreated-B) in S2-DRSC RNA-Seq	GSM461182	GSM461182	Dmel_r5.4	mRNA	RNA-seq	GEO_record	total-RNA	Cell-Line_S2-DRSC;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage;RNAi_reagent_Untreated_(RNAi_control)	RNA-seq	0			Dmel_r5.4	modENCODE_2305
2327	3'RACE polyA-capture N2 L1 454 alignments	GSM446652	GSM446652	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_L1 20dC 8hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2327
2328	3'RACE polyA-capture N2 L2 454 alignments	GSM446653	GSM446653	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_L2 20dC 20hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2328
2329	3'RACE polyA-capture N2 L3 454 alignments	GSM446654	GSM446654	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_L3 20dC 30hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2329
2330	3'RACE polyA-capture N2 L4 454 alignments	GSM446655	GSM446655	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_L4 20dC 45hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2330
2331	3'RACE polyA-capture N2 embryo 454 alignments	GSM446651	GSM446651	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_Mixed embryos 20dC;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2331
2332	3'RACE polyA-capture N2 hermaphrodite 454 alignments	GSM446656	GSM446656	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_Adult 20dC 70hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2332
2333	3'RACE polyA-capture N2 male 454 alignments	GSM446657	GSM446657	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_him-8(e1489);Developmental-Stage_Adult males 20dC 70hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2333
2334	3'RACE polyA-capture  daf-11 dauer 454 alignments	GSM446661	GSM446661	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_daf-11(m47);Developmental-Stage_Dauer Larvae;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2334
2335	3'RACE polyA-capture daf-2 dauer 454 alignments	GSM446658	GSM446658	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_daf-2(e1370);Developmental-Stage_Dauer Larvae;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2335
2336	3'RACE polyA-capture daf-7 dauer 454 alignments	GSM446659	GSM446659	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_daf-7(e1372);Developmental-Stage_Dauer Larvae;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2336
2337	3'RACE polyA-capture daf-9 dauer 454 alignments	GSM446660	GSM446660	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_daf-9(m540);Developmental-Stage_Dauer Larvae;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2337
2374	Lai Kc-48	GSM399110	GSM399110	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Cell-Line_Kc-Rubin;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-seq	0			Dmel_r5.4	modENCODE_2374
2375	Lai-S2-NP	GSM371638	GSM371638	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Cell-Line_S2-NP;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-seq	0			Dmel_r5.4	modENCODE_2375
2376	Lai_GSM399105_imaginal-disc	GSM399105	GSM399105	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_Canton S;Tissue_Imaginal disc;Developmental-Stage_Adult male	RNA-seq	0			Dmel_r5.4	modENCODE_2376
2381	Adult ovaries Ago2-HA Immunoprecipitation	GSM280086	GSM280086	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_Y cn bw sp;Tissue_Adult ovaries;Developmental-Stage_Adult	RNA-seq	0	ChIP		Dmel_r5.4	modENCODE_2381
2416	Identification of Dosage Compensation Complex Protein DPY-27::GFP Binding Regions in Embryos	GSM388727	GSM388727	Cele_WS190	Transcriptional-Factor	ChIP-seq	GEO_record	dpy-27	Strain_OP32;Developmental-Stage_embryo;temperature_20 degree celsius	ChIP-seq		input		Cele_WS190	modENCODE_2416
2416	Identification of Dosage Compensation Complex Protein DPY-27::GFP Binding Regions in Embryos	GSM388726	GSM388726	Cele_WS190	Transcriptional-Factor	ChIP-seq	GEO_record	dpy-27	Strain_OP32;Developmental-Stage_embryo;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_2416
2416	Identification of Dosage Compensation Complex Protein DPY-27::GFP Binding Regions in Embryos	GSM388729	GSM388729	Cele_WS190	Transcriptional-Factor	ChIP-seq	GEO_record	dpy-27	Strain_OP32;Developmental-Stage_embryo;temperature_20 degree celsius	ChIP-seq		input		Cele_WS190	modENCODE_2416
2416	Identification of Dosage Compensation Complex Protein DPY-27::GFP Binding Regions in Embryos	GSM388728	GSM388728	Cele_WS190	Transcriptional-Factor	ChIP-seq	GEO_record	dpy-27	Strain_OP32;Developmental-Stage_embryo;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_2416
2418	Identification of Transcription Factor HLH-8::GFP Binding Regions in L3	GSM435319	GSM435319	Cele_WS190	Transcriptional-Factor	ChIP-seq	GEO_record	hlh-8	Strain_OP74;Developmental-Stage_L3;temperature_20 degree celsius	ChIP-seq		input		Cele_WS190	modENCODE_2418
2418	Identification of Transcription Factor HLH-8::GFP Binding Regions in L3	GSM435317	GSM435317	Cele_WS190	Transcriptional-Factor	ChIP-seq	GEO_record	hlh-8	Strain_OP74;Developmental-Stage_L3;temperature_20 degree celsius	ChIP-seq		input		Cele_WS190	modENCODE_2418
2418	Identification of Transcription Factor HLH-8::GFP Binding Regions in L3	GSM435316	GSM435316	Cele_WS190	Transcriptional-Factor	ChIP-seq	GEO_record	hlh-8	Strain_OP74;Developmental-Stage_L3;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_2418
2455	3'RACE polyA-capture L1 454 sequencing	GSM446652	GSM446652	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_L1 20dC 8hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2455
2456	3'RACE polyA-capture L2 454 sequencing	GSM446653	GSM446653	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_L2 20dC 20hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2456
2457	3'RACE polyA-capture L3 454 sequencing	GSM446654	GSM446654	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_L3 20dC 30hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2457
2458	3'RACE polyA-capture N2 L4 454 sequencing	GSM446655	GSM446655	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_L4 20dC 45hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2458
2459	3'RACE polyA-capture adult males 454 sequencing	GSM446657	GSM446657	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_him-8(e1489);Developmental-Stage_Adult males 20dC 70hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2459
2460	3'RACE polyA-capture adult hermaphrodite 454 sequencing	GSM446656	GSM446656	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_Adult 20dC 70hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2460
2461	3'RACE polyA-capture daf-2 dauer 454 sequencing	GSM446658	GSM446658	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_daf-2(e1370);Developmental-Stage_Dauer Larvae;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2461
2462	3'RACE polyA-capture daf-7 dauer 454 sequencing	GSM446659	GSM446659	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_daf-7(e1372);Developmental-Stage_Dauer Larvae;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2462
2463	3'RACE polyA-capture daf-9 dauer 454 sequencing	GSM446660	GSM446660	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_daf-9(m540);Developmental-Stage_Dauer Larvae;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2463
2464	3'RACE polyA-capture daf-11 dauer 454 sequencing	GSM446661	GSM446661	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_daf-11(m47);Developmental-Stage_Dauer Larvae;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2464
2465	3'RACE polyA-capture N2 embryos 454 sequencing	GSM446651	GSM446651	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_Mixed embryos 20dC;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2465
2483	smallRNA from mixed-stage embryos (GSM427346)	GSM427346	GSM427346	Cele_WS190	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_TX189;Developmental-Stage_Mixed embryos 20dC;quality_immobile;temperature_20 degree celsius	RNA-seq	0			Cele_WS190	modENCODE_2483
2484	Mixed-stage 3'RACE Solexa sequencing & alignment	GSM469439	GSM469439	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_Mixed Population Worms;temperature_25 degree celsius	RACE	0			Cele_WS190	modENCODE_2484
2485	smallRNAs from two-to-four cell C. elegans embryos (GSM427297)	GSM427297	GSM427297	Cele_WS190	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_TX189;Developmental-Stage_two-to-four cell stage embryos;Compound_methanol;temperature_20 degree celsius	RNA-seq	0			Cele_WS190	modENCODE_2485
2486	smallRNAs from one cell stage C. elegans embryos (GSM427301)	GSM427301	GSM427301	Cele_WS190	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_TX189;Developmental-Stage_one cell stage embryos;Compound_methanol;temperature_20 degree celsius	RNA-seq	0			Cele_WS190	modENCODE_2486
2487	smallRNAs from post-gastrulation C. elegans embryos (GSM427332)	GSM427332	GSM427332	Cele_WS190	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_TX189;Developmental-Stage_post-gastrulation embryos;Compound_water;temperature_20 degree celsius	RNA-seq	0			Cele_WS190	modENCODE_2487
2488	smallRNAs from older, fixed C. elegans embryos (GSM427344)	GSM427344	GSM427344	Cele_WS190	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_TX189;Developmental-Stage_Older embryos (12-cell+ stage);Compound_methanol;temperature_20 degree celsius	RNA-seq	0			Cele_WS190	modENCODE_2488
2489	small RNAs from living one cell C. elegans embryos (GSM427345)	GSM427345	GSM427345	Cele_WS190	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_TX189;Developmental-Stage_one cell stage embryos;Compound_water;temperature_20 degree celsius	RNA-seq	0			Cele_WS190	modENCODE_2489
2543	Lai - small RNA from 0-1 day old pupae	GSM360260	GSM360260	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_Canton S;Tissue_Whole organism;Developmental-Stage_0-1 day old pupae	RNA-seq	0			Dmel_r5.4	modENCODE_2543
2546	Lai - small RNA from 1st instar larvae	GSM360257	GSM360257	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_Canton S;Tissue_Whole organism;Developmental-Stage_1st instar larvae	RNA-seq	0			Dmel_r5.4	modENCODE_2546
2554	Lai - Male body	GSM399107	GSM399107	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_Canton S;Tissue_Male body;Developmental-Stage_Adult male	RNA-seq	0			Dmel_r5.4	modENCODE_2554
2555	Lai - small RNAs from adult female body	GSM399106	GSM399106	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_Canton S;Tissue_Female body;Developmental-Stage_Adult Female	RNA-seq	0			Dmel_r5.4	modENCODE_2555
2556	Lai - small RNA from 0-2 day old pupae	GSM360262	GSM360262	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Strain_Canton S;Tissue_Whole organism;Developmental-Stage_0-2 day old pupae	RNA-seq	0			Dmel_r5.4	modENCODE_2556
2605	Lai_OvarySomaticSheet_smallRNA_4rep	GSM385744	GSM385744	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Cell-Line_OvarySomaticSheet;Tissue_ovary;Developmental-Stage_adult stage	RNA-seq	0			Dmel_r5.4	modENCODE_2605
2605	Lai_OvarySomaticSheet_smallRNA_4rep	GSM385748	GSM385748	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Cell-Line_OvarySomaticSheet;Tissue_ovary;Developmental-Stage_adult stage	RNA-seq	1			Dmel_r5.4	modENCODE_2605
2605	Lai_OvarySomaticSheet_smallRNA_4rep	GSM385821	GSM385821	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Cell-Line_OvarySomaticSheet;Tissue_ovary;Developmental-Stage_adult stage	RNA-seq	2			Dmel_r5.4	modENCODE_2605
2605	Lai_OvarySomaticSheet_smallRNA_4rep	GSM385822	GSM385822	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Cell-Line_OvarySomaticSheet;Tissue_ovary;Developmental-Stage_adult stage	RNA-seq	3			Dmel_r5.4	modENCODE_2605
2606	Lai_Kc167_2rep	GSM399100	GSM399100	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-seq	0			Dmel_r5.4	modENCODE_2606
2606	Lai_Kc167_2rep	GSM399101	GSM399101	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-seq	1			Dmel_r5.4	modENCODE_2606
2608	Lai_S2RPlus_2rep	GSM343832	GSM343832	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Cell-Line_S2R+;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-seq	0			Dmel_r5.4	modENCODE_2608
2608	Lai_S2RPlus_2rep	GSM343833	GSM343833	Dmel_r5.4	small-RNA	RNA-seq	GEO_record	small-RNA	Cell-Line_S2R+;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-seq	1			Dmel_r5.4	modENCODE_2608
